#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0001338	FBgn0001338	lethal (1) 1Bc	l(1)1Bc
FBgn0020817	FBgn0020817	lethal (3) 98Dm	l(3)98Dm
FBgn0030054	FBgn0030054	Chromatin assembly factor 1, p180 subunit	Caf1-180
FBgn0010808	FBgn0010808	Coiled-coil-helix-coiled-coil-helix domain containing 3	Chchd3
FBgn0016023	FBgn0016023	lethal (3) 87Em	l(3)87Em
FBgn0069326	FBgn0069326	X-149-3	X-149-3
FBgn0011653	FBgn0011653	masquerade	mas
FBgn0023426	FBgn0023426	sauf	sauf
FBgn0061064	FBgn0061064	lethal (3) S021204b	l(3)S021204b
FBgn0030505	FBgn0030505	NFAT nuclear factor	NFAT
FBgn0022024	FBgn0022024	lethal (2) k08931	l(2)k08931
FBgn0015987	FBgn0015987	lethal (2) PC4-Q	l(2)PC4-Q
FBgn0019759	FBgn0019759	lethal (1) 75B1	l(1)75B1
FBgn0060874	FBgn0060874	lethal (3) S045831	l(3)S045831
FBgn0020263	FBgn0020263	oroshigane	oro
FBgn0011300	FBgn0011300	baboon	babo
FBgn0000774	FBgn0000774	female sterile (1) A1242	fs(1)A1242
FBgn0000580	FBgn0000580	extra organs	eor
FBgn0011431	FBgn0011431	lethal (3) j11B2	l(3)j11B2
FBgn0011227	FBgn0011227	oxen	ox
FBgn0024197	FBgn0024197	quagmire	quag
FBgn0040068	FBgn0040068	Vav guanine nucleotide exchange factor	Vav
FBgn0001885	FBgn0001885	lethal (2) 21Bb	l(2)21Bb
FBgn0028194	FBgn0028194	lethal (3) S022378	l(3)S022378
FBgn0022282	FBgn0022282	lethal (2) IR24	l(2)IR24
FBgn0043591	FBgn0043591	E(ro[DOM])50	E(ro[DOM])50
FBgn0014217	FBgn0014217	lethal (2) 31Cb	l(2)31Cb
FBgn0001791	FBgn0001791	lethal (1) Mb16	l(1)Mb16
FBgn0014254	FBgn0014254	lethal (2) DB1	l(2)DB1
FBgn0033210	FBgn0033210	U2A	U2A
FBgn0065225	FBgn0065225	lethal (2) SH2211	l(2)SH2211
FBgn0065195	FBgn0065195	lethal (2) SH2324	l(2)SH2324
FBgn0265082	FBgn0265082	Chondrocyte-derived ezrin-like domain containing protein	Cdep
FBgn0060643	FBgn0060643	lethal (3) S084015b	l(3)S084015b
FBgn0020534	FBgn0020534	lethal (2) k09201	l(2)k09201
FBgn0011485	FBgn0011485	lethal (3) neo55	l(3)neo55
FBgn0001492	FBgn0001492	lethal (1) 10Bc	l(1)10Bc
FBgn0069220	FBgn0069220	gl(2R)62-37	gl(2R)62-37
FBgn0001716	FBgn0001716	lethal (1) ESHS37	l(1)ESHS37
FBgn0005118	FBgn0005118	lethal (1) FMb	l(1)FMb
FBgn0066352	FBgn0066352	lethal (3) 99DEc	l(3)99DEc
FBgn0086711	FBgn0086711	moladietz	mol
FBgn0002671	FBgn0002671	maternal effect early arrest H	mat(2)ea-H
FBgn0004837	FBgn0004837	Suppressor of Hairless	Su(H)
FBgn0027159	FBgn0027159	lethal (2) PN-11	l(2)PN-11
FBgn0003575	FBgn0003575	suppressor of sable	su(sable)
FBgn0065755	FBgn0065755	lethal (2) SH0489	l(2)SH0489
FBgn0004550	FBgn0004550	lethal (4) 102CDv	l(4)102CDv
FBgn0060566	FBgn0060566	lethal (3) S096512	l(3)S096512
FBgn0060983	FBgn0060983	lethal (3) S028304	l(3)S028304
FBgn0024665	FBgn0024665	lethal (2) k05636	l(2)k05636
FBgn0001598	FBgn0001598	lethal (1) CP8	l(1)CP8
FBgn0001715	FBgn0001715	lethal (1) ESHS36	l(1)ESHS36
FBgn0023431	FBgn0023431	lethal (2) M65	l(2)M65
FBgn0060666	FBgn0060666	lethal (3) S080503	l(3)S080503
FBgn0028968	FBgn0028968	Coat Protein (coatomer) gamma	gammaCOP
FBgn0024657	FBgn0024657	lethal (2) k07813	l(2)k07813
FBgn0005002	FBgn0005002	Curlyoid	Cyd
FBgn0001426	FBgn0001426	lethal (1) 6Eb	l(1)6Eb
FBgn0286785	FBgn0286785	scab	scb
FBgn0065971	FBgn0065971	lethal (2) 45CDa	l(2)45CDa
FBgn0010665	FBgn0010665	lethal (2) 10521	l(2)10521
FBgn0001736	FBgn0001736	lethal (1) HM4	l(1)HM4
FBgn0043555	FBgn0043555	Su(ro[DOM])345	Su(ro[DOM])345
FBgn0001097	FBgn0001097	Gulloid	Gull
FBgn0002922	FBgn0002922	nautilus	nau
FBgn0011187	FBgn0011187	lethal (1) 296-8	l(1)296-8
FBgn0288846	FBgn0288846	uncoordinated 45	unc-45
FBgn0037555	FBgn0037555	transcriptional Adaptor 2b	Ada2b
FBgn0267331	FBgn0267331	lethal (1) 1Bb	l(1)1Bb
FBgn0261244	FBgn0261244	inactivation no afterpotential E	inaE
FBgn0041585	FBgn0041585	Orai	Orai
FBgn0014229	FBgn0014229	lethal (2) 31Ej	l(2)31Ej
FBgn0001816	FBgn0001816	lethal (1) P1	l(1)P1
FBgn0001122	FBgn0001122	G protein alpha subunit o	Galphao
FBgn0028697	FBgn0028697	Ribosomal protein L15	RpL15
FBgn0004067	FBgn0004067	female sterile (2) maternal effect lethal 1	fs(2)mel1
FBgn0002482	FBgn0002482	lethal (3) SG41	l(3)SG41
FBgn0061495	FBgn0061495	lethal (2) 45As	l(2)45As
FBgn0065736	FBgn0065736	lethal (2) SH0541	l(2)SH0541
FBgn0004889	FBgn0004889	twins	tws
FBgn0086418	FBgn0086418	lethal (3) CHb	l(3)CHb
FBgn0011410	FBgn0011410	lethal (3) j8B9	l(3)j8B9
FBgn0015438	FBgn0015438	lethal (1) 5Aa	l(1)5Aa
FBgn0001320	FBgn0001320	knirps	kni
FBgn0015470	FBgn0015470	lethal (2) 44Fe	l(2)44Fe
FBgn0027984	FBgn0027984	lethal (3) S133501b	l(3)S133501b
FBgn0014305	FBgn0014305	lethal (3) neo53a	l(3)neo53a
FBgn0284253	FBgn0284253	Leucyl-tRNA synthetase	LeuRS
FBgn0069308	FBgn0069308	X-40-2	X-40-2
FBgn0017572	FBgn0017572	Mo25	Mo25
FBgn0027492	FBgn0027492	widerborst	wdb
FBgn0003317	FBgn0003317	saxophone	sax
FBgn0001469	FBgn0001469	lethal (1) 8Aa	l(1)8Aa
FBgn0035708	FBgn0035708	axundead	axed
FBgn0010848	FBgn0010848	lethal (3) 04713	l(3)04713
FBgn0015019	FBgn0015019	Chaperonin containing TCP1 subunit 3	CCT3
FBgn0026653	FBgn0026653	lethal (2) 3A2	l(2)3A2
FBgn0000482	FBgn0000482	deep orange	dor
FBgn0005719	FBgn0005719	lethal (1) TK127	l(1)TK127
FBgn0005743	FBgn0005743	lethal (1) TK235	l(1)TK235
FBgn0284435	FBgn0284435	trynity	tyn
FBgn0002227	FBgn0002227	lethal (3) 68Ag	l(3)68Ag
FBgn0065761	FBgn0065761	lethal (2) SH0478	l(2)SH0478
FBgn0024836	FBgn0024836	starry night	stan
FBgn0003595	FBgn0003595	Suppressor of variegation 3-4	Su(var)3-4
FBgn0065425	FBgn0065425	lethal (2) SH1515	l(2)SH1515
FBgn0065348	FBgn0065348	lethal (2) SH1810	l(2)SH1810
FBgn0002380	FBgn0002380	lethal (3) 93Bb	l(3)93Bb
FBgn0013503	FBgn0013503	lethal (1) PB7	l(1)PB7
FBgn0060700	FBgn0060700	lethal (3) S071802b	l(3)S071802b
FBgn0265195	FBgn0265195	vegetable	veg
FBgn0003950	FBgn0003950	uncoordinated	unc
FBgn0000780	FBgn0000780	female sterile (1) A1509	fs(1)A1509
FBgn0263905	FBgn0263905	-	l(3)ML72
FBgn0083254	FBgn0083254	Enhancer of smoDN group B-right	E(smoDN)B-right
FBgn0065495	FBgn0065495	lethal (2) SH1224	l(2)SH1224
FBgn0060305	FBgn0060305	lethal (3) S148801a	l(3)S148801a
FBgn0010355	FBgn0010355	TBP-associated factor 1	Taf1
FBgn0083083	FBgn0083083	l(2)49Fn	l(2)49Fn
FBgn0036341	FBgn0036341	Syntaxin 13	Syx13
FBgn0027185	FBgn0027185	lethal (2) 60A-H	l(2)60A-H
FBgn0065614	FBgn0065614	lethal (2) SH0824	l(2)SH0824
FBgn0000259	FBgn0000259	Casein kinase II beta subunit	CkIIbeta
FBgn0029066	FBgn0029066	lethal (1) G0280	l(1)G0280
FBgn0264493	FBgn0264493	roadkill	rdx
FBgn0060798	FBgn0060798	lethal (3) S057706b	l(3)S057706b
FBgn0060310	FBgn0060310	lethal (3) S147915d	l(3)S147915d
FBgn0028256	FBgn0028256	lethal (3) 76BDg	l(3)76BDg
FBgn0013937	FBgn0013937	Enhancer of seven in absentia 1	E(sina)1
FBgn0002396	FBgn0002396	lethal (3) 93Fc	l(3)93Fc
FBgn0027650	FBgn0027650	lethal (2) 50B	l(2)50B
FBgn0061009	FBgn0061009	lethal (3) S026222b	l(3)S026222b
FBgn0019960	FBgn0019960	Mitofilin	Mitofilin
FBgn0020621	FBgn0020621	Protein kinase N	Pkn
FBgn0019870	FBgn0019870	lethal (3) 96Ad	l(3)96Ad
FBgn0015978	FBgn0015978	lethal (2) PC4-D	l(2)PC4-D
FBgn0263882	FBgn0263882	-	l(3)C10
FBgn0005242	FBgn0005242	lethal of Roberts 102	l(3)R102
FBgn0021789	FBgn0021789	lethal (2) rH280	l(2)rH280
FBgn0030753	FBgn0030753	rings lost	rngo
FBgn0262116	FBgn0262116	Ribonuclease kappa	RNASEK
FBgn0028564	FBgn0028564	slug	slug
FBgn0065547	FBgn0065547	lethal (2) SH1046	l(2)SH1046
FBgn0011648	FBgn0011648	Mothers against dpp	Mad
FBgn0021871	FBgn0021871	lethal (2) k13805	l(2)k13805
FBgn0067656	FBgn0067656	sd-11	sd-11
FBgn0021792	FBgn0021792	lethal (2) k17031	l(2)k17031
FBgn0016131	FBgn0016131	Cyclin-dependent kinase 4	Cdk4
FBgn0060320	FBgn0060320	lethal (3) S147114	l(3)S147114
FBgn0060657	FBgn0060657	lethal (3) S082808b	l(3)S082808b
FBgn0027186	FBgn0027186	lethal (2) 60A-F	l(2)60A-F
FBgn0000352	FBgn0000352	costa	cos
FBgn0013496	FBgn0013496	lethal (1) 14Ae	l(1)14Ae
FBgn0038659	FBgn0038659	Endophilin A	EndoA
FBgn0060322	FBgn0060322	lethal (3) S146901	l(3)S146901
FBgn0003380	FBgn0003380	Shaker	Sh
FBgn0065807	FBgn0065807	lethal (2) SH0390	l(2)SH0390
FBgn0014135	FBgn0014135	branchless	bnl
FBgn0001562	FBgn0001562	lethal (1) 19Fb	l(1)19Fb
FBgn0000837	FBgn0000837	female sterile (1) M21	fs(1)M21
FBgn0062531	FBgn0062531	lethal (3) 02727a	l(3)02727a
FBgn0016628	FBgn0016628	Enhancer of glass 2D	E(gl)2D
FBgn0026533	FBgn0026533	Dek	Dek
FBgn0065969	FBgn0065969	lethal (2) SH0006	l(2)SH0006
FBgn0024628	FBgn0024628	lethal (2) k15306	l(2)k15306
FBgn0003189	FBgn0003189	rudimentary	r
FBgn0065661	FBgn0065661	lethal (2) SH0713	l(2)SH0713
FBgn0065150	FBgn0065150	lethal (3) SH070	l(3)SH070
FBgn0028026	FBgn0028026	lethal (3) S103505b	l(3)S103505b
FBgn0065472	FBgn0065472	lethal (2) SH1328	l(2)SH1328
FBgn0063408	FBgn0063408	lethal (3) 3450-O	l(3)3450-O
FBgn0001311	FBgn0001311	krotzkopf verkehrt	kkv
FBgn0028092	FBgn0028092	lethal (3) S079311b	l(3)S079311b
FBgn0005322	FBgn0005322	no mitochondrial derivative	nmd
FBgn0032921	FBgn0032921	M-phase phosphoprotein 6	Mpp6
FBgn0014973	FBgn0014973	lethal (1) 13Fc	l(1)13Fc
FBgn0021986	FBgn0021986	lethal (2) k09801	l(2)k09801
FBgn0001239	FBgn0001239	Hooked veins	Hooked-veins
FBgn0260094	FBgn0260094	-	2L1923
FBgn0065824	FBgn0065824	lethal (2) SH0362	l(2)SH0362
FBgn0060338	FBgn0060338	lethal (3) S144507a	l(3)S144507a
FBgn0065297	FBgn0065297	lethal (2) SH1996	l(2)SH1996
FBgn0069309	FBgn0069309	X-31-10	X-31-10
FBgn0061509	FBgn0061509	lethal (2) 24Aa	l(2)24Aa
FBgn0016738	FBgn0016738	SR3-8	SR3-8
FBgn0028500	FBgn0028500	RIC1 homolog	Rich
FBgn0010734	FBgn0010734	lethal (3) 01029	l(3)01029
FBgn0060611	FBgn0060611	lethal (3) S090303	l(3)S090303
FBgn0082628	FBgn0082628	S(CycE[JP])20S1	S(CycE[JP])20S1
FBgn0263995	FBgn0263995	couch potato	cpo
FBgn0027289	FBgn0027289	lethal (1) G0164	l(1)G0164
FBgn0283508	FBgn0283508	narrow	nw
FBgn0005359	FBgn0005359	Suppressor of white-apricot B on 2	Su(w[a])B2
FBgn0014314	FBgn0014314	lethal (3) ry114	l(3)ry114
FBgn0065327	FBgn0065327	lethal (2) SH1895	l(2)SH1895
FBgn0001133	FBgn0001133	grauzone	grau
FBgn0001393	FBgn0001393	lethal (1) 2Ce	l(1)2Ce
FBgn0065567	FBgn0065567	lethal (2) SH0977	l(2)SH0977
FBgn0014143	FBgn0014143	crocodile	croc
FBgn0065213	FBgn0065213	lethal (2) SH2258	l(2)SH2258
FBgn0040122	FBgn0040122	lethal (2) 23CDf	l(2)23CDf
FBgn0021839	FBgn0021839	lethal (2) k15206	l(2)k15206
FBgn0020295	FBgn0020295	kiwi	kiwi
FBgn0259483	FBgn0259483	MOB kinase activator 4	Mob4
FBgn0263133	FBgn0263133	mitochondrial translation elongation factor G 1	mEFG1
FBgn0001767	FBgn0001767	lethal (1) M36	l(1)M36
FBgn0000601	FBgn0000601	Enhancer of variegation 100	E(var)100C-F
FBgn0065356	FBgn0065356	lethal (2) SH1760	l(2)SH1760
FBgn0002192	FBgn0002192	lethal (3) 63Bc	l(3)63Bc
FBgn0060743	FBgn0060743	lethal (3) S066208	l(3)S066208
FBgn0028106	FBgn0028106	lethal (3) S070103	l(3)S070103
FBgn0000499	FBgn0000499	dishevelled	dsh
FBgn0065585	FBgn0065585	lethal (2) SH0912	l(2)SH0912
FBgn0066360	FBgn0066360	lethal (1) 8Da	l(1)8Da
FBgn0060568	FBgn0060568	lethal (3) S096507b	l(3)S096507b
FBgn0010920	FBgn0010920	lethal (3) 07217	l(3)07217
FBgn0004965	FBgn0004965	coquilled	coq
FBgn0005350	FBgn0005350	Spread dominant	Spread-d
FBgn0028006	FBgn0028006	lethal (3) S115909	l(3)S115909
FBgn0011391	FBgn0011391	lethal (3) j6B4	l(3)j6B4
FBgn0060790	FBgn0060790	lethal (3) SzB90Cm	l(3)SzB90Cm
FBgn0010076	FBgn0010076	Nicked of Klein	Ni-K
FBgn0000583	FBgn0000583	equatorial-less	eql
FBgn0026257	FBgn0026257	caravaggio	cav
FBgn0002480	FBgn0002480	lethal (3) SG37	l(3)SG37
FBgn0086443	FBgn0086443	Asparaginyl-tRNA synthetase	AsnRS
FBgn0003430	FBgn0003430	sloppy paired 1	slp1
FBgn0015413	FBgn0015413	lethal (1) 14Db	l(1)14Db
FBgn0264326	FBgn0264326	DNA polymerase epsilon subunit 1	PolE1
FBgn0011472	FBgn0011472	lethal (3) neo39	l(3)neo39
FBgn0005764	FBgn0005764	lethal (1) TK411	l(1)TK411
FBgn0025497	FBgn0025497	lethal (3) 73Bg	l(3)73Bg
FBgn0002565	FBgn0002565	Larval serum protein 2	Lsp2
FBgn0021961	FBgn0021961	lethal (2) k10113	l(2)k10113
FBgn0019735	FBgn0019735	lethal (1) 9e3-21	l(1)9e3-21
FBgn0024637	FBgn0024637	lethal (2) k13531	l(2)k13531
FBgn0028048	FBgn0028048	lethal (3) S096404	l(3)S096404
FBgn0028235	FBgn0028235	lethal (3) S003220	l(3)S003220
FBgn0016845	FBgn0016845	lethal (1) N23	l(1)N23
FBgn0011781	FBgn0011781	lethal (2) rG270	l(2)rG270
FBgn0016917	FBgn0016917	Signal-transducer and activator of transcription protein at 92E	Stat92E
FBgn0000100	FBgn0000100	Ribosomal protein LP0	RpLP0
FBgn0065827	FBgn0065827	lethal (2) SH0357	l(2)SH0357
FBgn0037301	FBgn0037301	Mms19	Mms19
FBgn0014127	FBgn0014127	barren	barr
FBgn0000614	FBgn0000614	Extras	Ext
FBgn0014997	FBgn0014997	snRNA:U1:21D::snRNA:U1:82Ea	snRNA:U1:21D::snRNA:U1:82Ea
FBgn0086295	FBgn0086295	aspiny	aspn
FBgn0024630	FBgn0024630	lethal (2) k14403	l(2)k14403
FBgn0043900	FBgn0043900	pygopus	pygo
FBgn0001614	FBgn0001614	lethal (1) discs degenerate 10	l(1)dd10
FBgn0065394	FBgn0065394	lethal (2) SH1622	l(2)SH1622
FBgn0065285	FBgn0065285	lethal (2) SH2022	l(2)SH2022
FBgn0011225	FBgn0011225	jaguar	jar
FBgn0065619	FBgn0065619	lethal (2) SH0806	l(2)SH0806
FBgn0021907	FBgn0021907	lethal (2) k11702	l(2)k11702
FBgn0061144	FBgn0061144	lethal (3) S000417c	l(3)S000417c
FBgn0014058	FBgn0014058	Su(tor)2-48	Su(tor)2-48
FBgn0060943	FBgn0060943	lethal (3) S039206b	l(3)S039206b
FBgn0015444	FBgn0015444	lethal (1) 7Da	l(1)7Da
FBgn0001549	FBgn0001549	lethal (1) 16Fc	l(1)16Fc
FBgn0061004	FBgn0061004	lethal (3) S026438	l(3)S026438
FBgn0030328	FBgn0030328	Amun	Amun
FBgn0003515	FBgn0003515	scarlet	st
FBgn0005233	FBgn0005233	lethal of Roberts 33	l(3)R33
FBgn0019743	FBgn0019743	lethal (1) 8E	l(1)8E
FBgn0004893	FBgn0004893	brother of odd with entrails limited	bowl
FBgn0042634	FBgn0042634	lethal (3) S099801b	l(3)S099801b
FBgn0060993	FBgn0060993	lethal (3) S027335b	l(3)S027335b
FBgn0060903	FBgn0060903	lethal (3) S043925b	l(3)S043925b
FBgn0013343	FBgn0013343	Syntaxin 1A	Syx1A
FBgn0027184	FBgn0027184	lethal (2) 60A-I	l(2)60A-I
FBgn0013479	FBgn0013479	lethal (1) 1P3	l(1)1P3
FBgn0067352	FBgn0067352	lethal (3) 95EFd	l(3)95EFd
FBgn0016823	FBgn0016823	lethal (1) MZ10	l(1)MZ10
FBgn0028043	FBgn0028043	lethal (3) S098105	l(3)S098105
FBgn0023458	FBgn0023458	Rabconnectin-3A	Rbcn-3A
FBgn0260072	FBgn0260072	-	2L2526
FBgn0065447	FBgn0065447	lethal (2) SH1406	l(2)SH1406
FBgn0060587	FBgn0060587	lethal (3) S093806b	l(3)S093806b
FBgn0003444	FBgn0003444	smoothened	smo
FBgn0060824	FBgn0060824	lethal (3) S051701b	l(3)S051701b
FBgn0026598	FBgn0026598	Adenomatous polyposis coli 2	Apc2
FBgn0021821	FBgn0021821	lethal (2) k16210	l(2)k16210
FBgn0005135	FBgn0005135	lethal (1) Y107	l(1)Y107
FBgn0000890	FBgn0000890	female sterile (1) M88	fs(1)M88
FBgn0019773	FBgn0019773	lethal (1) 38	l(1)38
FBgn0014291	FBgn0014291	lethal (3) 64Bb	l(3)64Bb
FBgn0260611	FBgn0260611	-	2L1794
FBgn0028604	FBgn0028604	lethal (2) W3	l(2)W3
FBgn0013485	FBgn0013485	lethal (1) 5P4	l(1)5P4
FBgn0002443	FBgn0002443	lethal Payne Right	l(3)PR
FBgn0001692	FBgn0001692	lethal (1) ESHS13	l(1)ESHS13
FBgn0000719	FBgn0000719	folded gastrulation	fog
FBgn0086305	FBgn0086305	scanty	scnt
FBgn0002499	FBgn0002499	lethal (3) SG60	l(3)SG60
FBgn0028305	FBgn0028305	lethal (1) G0377	l(1)G0377
FBgn0065878	FBgn0065878	lethal (2) SH0239	l(2)SH0239
FBgn0010596	FBgn0010596	lethal (2) 05337	l(2)05337
FBgn0262509	FBgn0262509	neuromusculin	nrm
FBgn0005536	FBgn0005536	Myosin binding subunit	Mbs
FBgn0061113	FBgn0061113	lethal (3) S005916b	l(3)S005916b
FBgn0010300	FBgn0010300	brain tumor	brat
FBgn0001185	FBgn0001185	hermaphrodite	her
FBgn0064177	FBgn0064177	lethal (1) CB-6411-3	l(1)CB-6411-3
FBgn0065227	FBgn0065227	lethal (2) SH2207	l(2)SH2207
FBgn0013502	FBgn0013502	lethal (1) PB2	l(1)PB2
FBgn0027955	FBgn0027955	lethal (3) j6E3	l(3)j6E3
FBgn0001435	FBgn0001435	lethal (1) 7Bc	l(1)7Bc
FBgn0065794	FBgn0065794	lethal (2) SH0419	l(2)SH0419
FBgn0011205	FBgn0011205	fumble	fbl
FBgn0065628	FBgn0065628	lethal (2) SH0791	l(2)SH0791
FBgn0002284	FBgn0002284	Proteasome beta6 subunit	Prosbeta6
FBgn0022306	FBgn0022306	lethal (1) L25.7	l(1)L25.7
FBgn0063424	FBgn0063424	lethal (2) 44CDa	l(2)44CDa
FBgn0002475	FBgn0002475	lethal (3) SG30	l(3)SG30
FBgn0011726	FBgn0011726	twinstar	tsr
FBgn0015468	FBgn0015468	lethal (2) 44Fc	l(2)44Fc
FBgn0028229	FBgn0028229	lethal (3) S004624	l(3)S004624
FBgn0060515	FBgn0060515	lethal (3) S103807b	l(3)S103807b
FBgn0061162	FBgn0061162	lethal (1) 6C-166	l(1)6C-166
FBgn0061155	FBgn0061155	lethal (2) 53Da	l(2)53Da
FBgn0065595	FBgn0065595	lethal (2) SH0892	l(2)SH0892
FBgn0063412	FBgn0063412	lethal (3) 3450-K	l(3)3450-K
FBgn0001685	FBgn0001685	lethal (1) ESHS6	l(1)ESHS6
FBgn0002449	FBgn0002449	lethal (3) SG2	l(3)SG2
FBgn0065534	FBgn0065534	lethal (2) SH1091	l(2)SH1091
FBgn0015795	FBgn0015795	Rab7	Rab7
FBgn0002967	FBgn0002967	neural disrupted	nrd
FBgn0043893	FBgn0043893	lethal (1) C31	l(1)C31
FBgn0065644	FBgn0065644	lethal (2) SH0753	l(2)SH0753
FBgn0028036	FBgn0028036	lethal (3) S101206b	l(3)S101206b
FBgn0000251	FBgn0000251	caudal	cad
FBgn0013556	FBgn0013556	lethal (3) ry16	l(3)ry16
FBgn0063643	FBgn0063643	CE3-3	CE3-3
FBgn0000214	FBgn0000214	brachymacrochaetae	brc
FBgn0060386	FBgn0060386	lethal (3) S134306a	l(3)S134306a
FBgn0065531	FBgn0065531	lethal (2) SH1108	l(2)SH1108
FBgn0016806	FBgn0016806	lethal (1) K8	l(1)K8
FBgn0024640	FBgn0024640	lethal (2) k12702	l(2)k12702
FBgn0065678	FBgn0065678	lethal (2) SH0671	l(2)SH0671
FBgn0010939	FBgn0010939	lethal (3) 10112	l(3)10112
FBgn0060841	FBgn0060841	lethal (3) S049413b	l(3)S049413b
FBgn0084254	FBgn0084254	Enhancer on chromosome 3-complementation group c4	E-3c4
FBgn0061165	FBgn0061165	lethal (1) 3As	l(1)3As
FBgn0026674	FBgn0026674	lethal (1) G0115	l(1)G0115
FBgn0043592	FBgn0043592	E(ro[DOM])3222	E(ro[DOM])3222
FBgn0060405	FBgn0060405	lethal (3) S130901	l(3)S130901
FBgn0028300	FBgn0028300	lethal (1) G0382	l(1)G0382
FBgn0002111	FBgn0002111	lethal (2) a	l(2)a
FBgn0005736	FBgn0005736	lethal (1) TK223	l(1)TK223
FBgn0004643	FBgn0004643	Zeste-white 10	Zw10
FBgn0065846	FBgn0065846	lethal (2) SH0318	l(2)SH0318
FBgn0011573	FBgn0011573	Cell division cycle 37	Cdc37
FBgn0003604	FBgn0003604	Suppressor of variegation 3-13	Su(var)3-13
FBgn0013520	FBgn0013520	lethal (1) rp3	l(1)rp3
FBgn0060549	FBgn0060549	lethal (3) S098513b	l(3)S098513b
FBgn0020284	FBgn0020284	lethal (3) 08034	l(3)08034
FBgn0043890	FBgn0043890	lethal (3) C101	l(3)C101
FBgn0011796	FBgn0011796	lethal (3) j7A6	l(3)j7A6
FBgn0005697	FBgn0005697	lethal (3) 88Ac	l(3)88Ac
FBgn0002505	FBgn0002505	lethal (3) SG66	l(3)SG66
FBgn0046841	FBgn0046841	immune response deficient 27	ird27
FBgn0019704	FBgn0019704	lethal (2) 42Bd	l(2)42Bd
FBgn0065137	FBgn0065137	lethal (3) SH115	l(3)SH115
FBgn0003144	FBgn0003144	pratfall	pratf
FBgn0016861	FBgn0016861	lethal (1) N9	l(1)N9
FBgn0041746	FBgn0041746	lethal (1) em3	l(1)em3
FBgn0015495	FBgn0015495	lethal (3) 65ACe	l(3)65ACe
FBgn0022286	FBgn0022286	lethal (2) 254	l(2)254
FBgn0023171	FBgn0023171	ribonuclease H1	rnh1
FBgn0016811	FBgn0016811	lethal (1) L12	l(1)L12
FBgn0053100	FBgn0053100	eukaryotic translation initiation factor 4E homologous protein	eIF4EHP
FBgn0016894	FBgn0016894	lethal (3) 64Cd	l(3)64Cd
FBgn0065830	FBgn0065830	lethal (2) SH0353	l(2)SH0353
FBgn0261385	FBgn0261385	scraps	scra
FBgn0028315	FBgn0028315	lethal (1) G0356	l(1)G0356
FBgn0004107	FBgn0004107	Cyclin-dependent kinase 2	Cdk2
FBgn0065608	FBgn0065608	lethal (2) SH0842	l(2)SH0842
FBgn0025927	FBgn0025927	lethal (1) 43	l(1)43
FBgn0028120	FBgn0028120	lethal (3) S060313	l(3)S060313
FBgn0025501	FBgn0025501	lethal (3) 73Am	l(3)73Am
FBgn0022186	FBgn0022186	lethal (2) k05204	l(2)k05204
FBgn0000711	FBgn0000711	flapwing	flw
FBgn0028325	FBgn0028325	Pyruvate dehydrogenase E1 alpha subunit 1	Pdha1
FBgn0014993	FBgn0014993	lethal (3) 90DEa	l(3)90DEa
FBgn0010936	FBgn0010936	lethal (3) 09656	l(3)09656
FBgn0060928	FBgn0060928	lethal (3) S042018	l(3)S042018
FBgn0243511	FBgn0243511	phagocyte signaling impaired	psidin
FBgn0000876	FBgn0000876	female sterile (1) M74	fs(1)M74
FBgn0017577	FBgn0017577	Minichromosome maintenance 5	Mcm5
FBgn0000411	FBgn0000411	Dichaete	D
FBgn0065254	FBgn0065254	lethal (2) SH2112	l(2)SH2112
FBgn0065863	FBgn0065863	lethal (2) SH0271	l(2)SH0271
FBgn0017372	FBgn0017372	lethal (2) C19	l(2)C19
FBgn0004177	FBgn0004177	microtubule star	mts
FBgn0038826	FBgn0038826	Syncrip	Syp
FBgn0024531	FBgn0024531	lethal (3) L0539	l(3)L0539
FBgn0033450	FBgn0033450	Lsm11	Lsm11
FBgn0003870	FBgn0003870	tramtrack	ttk
FBgn0015456	FBgn0015456	lethal (2) 37CDa	l(2)37CDa
FBgn0016975	FBgn0016975	stoned B	stnB
FBgn0001733	FBgn0001733	lethal (1) HM1	l(1)HM1
FBgn0002125	FBgn0002125	lethal (2) II032	l(2)II032
FBgn0011837	FBgn0011837	Tis11 zinc finger protein	Tis11
FBgn0001578	FBgn0001578	lethal aberrant immune response 16	l(1)air16
FBgn0082613	FBgn0082613	Su(PDS)P86	Su(PDS)P86
FBgn0025756	FBgn0025756	lethal (3) 93DFf	l(3)93DFf
FBgn0027266	FBgn0027266	lethal (1) G0219	l(1)G0219
FBgn0260386	FBgn0260386	mind the gap	mtg
FBgn0010763	FBgn0010763	lethal (3) 01859	l(3)01859
FBgn0011468	FBgn0011468	lethal (3) neo35	l(3)neo35
FBgn0028163	FBgn0028163	lethal (3) S034305	l(3)S034305
FBgn0060701	FBgn0060701	lethal (3) S071705	l(3)S071705
FBgn0024533	FBgn0024533	lethal (3) L1022	l(3)L1022
FBgn0000899	FBgn0000899	female sterile (1) M108	fs(1)M108
FBgn0001539	FBgn0001539	lethal (1) 14DEa	l(1)14DEa
FBgn0065654	FBgn0065654	lethal (2) SH0727	l(2)SH0727
FBgn0025762	FBgn0025762	lethal (3) 89En	l(3)89En
